filename,original_class,label,HSV_H_mean,HSV_H_std,HSV_S_mean,HSV_S_std,HSV_V_mean,HSV_V_std,HSV_H_hist_0,HSV_H_hist_1,HSV_H_hist_2,HSV_H_hist_3,HSV_H_hist_4,HSV_H_hist_5,HSV_H_hist_6,HSV_H_hist_7,HSV_H_hist_8,HSV_H_hist_9,HSV_H_hist_10,HSV_H_hist_11,HSV_H_hist_12,HSV_H_hist_13,HSV_H_hist_14,HSV_H_hist_15,HSV_S_hist_0,HSV_S_hist_1,HSV_S_hist_2,HSV_S_hist_3,HSV_S_hist_4,HSV_S_hist_5,HSV_S_hist_6,HSV_S_hist_7,HSV_S_hist_8,HSV_S_hist_9,HSV_S_hist_10,HSV_S_hist_11,HSV_S_hist_12,HSV_S_hist_13,HSV_S_hist_14,HSV_S_hist_15,HSV_V_hist_0,HSV_V_hist_1,HSV_V_hist_2,HSV_V_hist_3,HSV_V_hist_4,HSV_V_hist_5,HSV_V_hist_6,HSV_V_hist_7,HSV_V_hist_8,HSV_V_hist_9,HSV_V_hist_10,HSV_V_hist_11,HSV_V_hist_12,HSV_V_hist_13,HSV_V_hist_14,HSV_V_hist_15,HSV_H_dominant,HSV_S_dominant,HSV_V_dominant
Green_1.jpg,Green,Green,86.37659454345703,16.307863235473633,52.66865158081055,21.242507934570312,34.439693450927734,8.055929183959961,0.0009330969769507647,0.00793132372200489,0.07539423555135727,0.45441821217536926,0.41989362239837646,0.024820378050208092,0.0076513951644301414,0.005971820559352636,0.00233274232596159,0.00046654848847538233,9.330969623988494e-05,0.0,9.330969623988494e-05,0.0,0.0,0.0,0.014183073304593563,0.03723056986927986,0.0404030978679657,0.05430624261498451,0.051133714616298676,0.05635905638337135,0.06410375982522964,0.06876924633979797,0.09760194271802902,0.09246990829706192,0.11990296095609665,0.17532891035079956,0.11710366606712341,0.00933096930384636,0.0015862648142501712,0.00018661939247976989,0.0,9.330969623988494e-05,0.019408416002988815,0.08183260262012482,0.23635345697402954,0.3491648733615875,0.2071475237607956,0.06326397508382797,0.026873191818594933,0.008864421397447586,0.0069982269778847694,0.0,0.0,0.0,0.0,0.0,82.84825897216797,68.68960571289062,31.558067321777344
Green_10.jpg,Green,Green,83.39018249511719,8.143387794494629,58.93502426147461,18.992197036743164,42.9578857421875,9.467133522033691,0.002365464111790061,0.01017149630934,0.011117681860923767,0.8538143038749695,0.12217622995376587,0.0002365464169997722,0.0,0.0001182732084998861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013010053662583232,0.02046126499772072,0.02661147341132164,0.032052040100097656,0.041986990720033646,0.04340626671910286,0.04423418268561363,0.05476049706339836,0.06564163416624069,0.11129508912563324,0.15966883301734924,0.22850383818149567,0.13648729026317596,0.026374926790595055,0.005440567620098591,0.0017740981420502067,0.0,0.0,0.005204021465033293,0.02814902365207672,0.07498521357774734,0.20804257690906525,0.1609698385000229,0.31756356358528137,0.1341218203306198,0.04790065065026283,0.021052632480859756,0.0016558249481022358,0.0001182732084998861,0.0001182732084998861,0.0001182732084998861,0.0,83.26387023925781,69.73723602294922,45.77002716064453
Green_100.jpg,Green,Green,79.68067169189453,11.218740463256836,52.263458251953125,16.793102264404297,46.72334671020508,8.030190467834473,0.003211598377674818,0.013121673837304115,0.032483022660017014,0.8074876070022583,0.13874104619026184,0.0037621580995619297,0.0001835199072957039,0.0010093594901263714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003945678006857634,0.021013030782341957,0.03165718540549278,0.035235822200775146,0.043494220823049545,0.055881813168525696,0.07918883860111237,0.10809322446584702,0.1016700342297554,0.15094512701034546,0.26280051469802856,0.09111763536930084,0.011011194437742233,0.003486878238618374,0.0003670398145914078,9.175995364785194e-05,0.0,0.0001835199072957039,0.0027527986094355583,0.005872637033462524,0.037254542112350464,0.10047715157270432,0.15911176800727844,0.29243898391723633,0.3277665674686432,0.0667094886302948,0.0074325562454760075,0.0,0.0,0.0,0.0,0.0,73.99517822265625,66.45979309082031,54.125160217285156
Green_101.jpg,Green,Green,86.26876831054688,10.655375480651855,57.59408950805664,18.970678329467773,38.03322982788086,8.356752395629883,0.0001096130654332228,0.01655157282948494,0.03573385998606682,0.5115641951560974,0.43527349829673767,0.0007672914653085172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024114875122904778,0.01293434202671051,0.023676421493291855,0.02915707603096962,0.037926122546195984,0.06664474308490753,0.08549819141626358,0.07300230115652084,0.08242902904748917,0.08988271653652191,0.12912419438362122,0.16080236434936523,0.16277539730072021,0.043516386300325394,0.0002192261308664456,0.0,0.0,0.0,0.007015236187726259,0.029047463089227676,0.1475391834974289,0.33190837502479553,0.3027513027191162,0.08790967613458633,0.05140852928161621,0.03321275860071182,0.009207497350871563,0.0,0.0,0.0,0.0,0.0,92.63685607910156,69.29365539550781,32.720558166503906
Green_102.jpg,Green,Green,89.48716735839844,7.2926716804504395,52.912513732910156,17.768936157226562,41.295352935791016,7.9251885414123535,0.0,0.0003759751853067428,0.013535106554627419,0.3890403211116791,0.590844988822937,0.005451640114188194,0.0001879875926533714,0.0005639627925120294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005639627575874329,0.0263182632625103,0.03722154349088669,0.03863145038485527,0.04389510303735733,0.04474104568362236,0.05367045849561691,0.06682959198951721,0.15010809898376465,0.19522511959075928,0.1674969494342804,0.12115800380706787,0.04746686667203903,0.0015978945884853601,0.0,0.0,0.0,0.0,0.0,0.012595168314874172,0.0837484747171402,0.22558511793613434,0.29006484150886536,0.26628443598747253,0.09361781924962997,0.013253125362098217,0.01315913163125515,0.001221919315867126,0.0003759751853067428,9.39937963266857e-05,0.0,0.0,91.4183120727539,68.7448959350586,43.05324172973633
Green_103.jpg,Green,Green,85.81173706054688,9.692121505737305,55.864376068115234,18.20052146911621,42.90688705444336,8.27020263671875,0.00039718003245070577,0.0007943600649014115,0.04905173182487488,0.6178135275840759,0.32836857438087463,0.0028795551043003798,0.000496475026011467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019859001622535288,0.003673915285617113,0.016582265496253967,0.030483566224575043,0.03574620187282562,0.047264423221349716,0.057193923741579056,0.05927911773324013,0.050739746540784836,0.07337900996208191,0.14854532480239868,0.19422103464603424,0.20305828750133514,0.07457055151462555,0.005064045079052448,0.00019859001622535288,0.0,0.0,0.0,0.0,0.0067520602606236935,0.07665574550628662,0.18607884645462036,0.2655148506164551,0.2607486844062805,0.1581769436597824,0.03544831648468971,0.007943600416183472,0.000496475026011467,0.001489425078034401,0.0006950650131329894,0.0,0.0,85.54088592529297,68.99888610839844,43.500396728515625
Green_104.jpg,Green,Green,86.85160827636719,11.629888534545898,52.45024108886719,19.274871826171875,40.942588806152344,9.536768913269043,0.0,0.022252969443798065,0.03712671622633934,0.45589759945869446,0.481609582901001,0.002997809322550893,0.0,0.00011530035408213735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012683039531111717,0.019946962594985962,0.033667705953121185,0.04312233254313469,0.05165455862879753,0.07702063769102097,0.10745993256568909,0.1049233227968216,0.10111841559410095,0.13017410039901733,0.11241784691810608,0.06041738763451576,0.11103424429893494,0.0404704250395298,0.004266113042831421,0.001037703244946897,0.0,0.0006918021244928241,0.008416926488280296,0.03193819895386696,0.1069987341761589,0.26519080996513367,0.15600138902664185,0.22933241724967957,0.16084399819374084,0.027902686968445778,0.012452438473701477,0.0002306007081642747,0.0,0.0,0.0,0.0,92.60165405273438,57.99701690673828,45.186378479003906
Green_105.jpg,Green,Green,72.11170959472656,12.491700172424316,69.09779357910156,22.84025001525879,37.91445541381836,10.246366500854492,0.00013894677977077663,0.05154925584793091,0.1999444216489792,0.6920939087867737,0.05349451303482056,0.0013894678559154272,0.001111574238166213,0.0,0.0,0.00027789355954155326,0.0,0.0,0.0,0.0,0.0,0.0,0.003334722714498639,0.01931360363960266,0.02181464433670044,0.02125885710120201,0.02723356895148754,0.031540919095277786,0.04362928867340088,0.04446297138929367,0.0489092692732811,0.05168820172548294,0.0527997761964798,0.08100597560405731,0.11866055428981781,0.23620952665805817,0.1714603304862976,0.026677781715989113,0.00027789355954155326,0.007642073091119528,0.03598721697926521,0.08975962549448013,0.10782270133495331,0.18285396695137024,0.28081145882606506,0.18757815659046173,0.08781436830759048,0.012505210936069489,0.006530498620122671,0.00013894677977077663,0.00027789355954155326,0.0,0.0,0.0,70.5540542602539,83.09227752685547,42.530494689941406
Green_106.jpg,Green,Green,69.97484588623047,12.053933143615723,65.92839813232422,21.413774490356445,45.35539245605469,11.895703315734863,0.0,0.03737984970211983,0.42126497626304626,0.4935326874256134,0.04438115656375885,0.0021359913516789675,0.0002373323804931715,0.0010679956758394837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271982703357935,0.016969265416264534,0.02017325349152088,0.030615877360105515,0.028005221858620644,0.03049721196293831,0.0346505269408226,0.04366916045546532,0.04865313693881035,0.0802183449268341,0.10739290714263916,0.12270084023475647,0.16838732361793518,0.16269135475158691,0.07559036463499069,0.02551323175430298,0.0,0.0008306633681058884,0.0067639728076756,0.03975317254662514,0.08389699459075928,0.11320754885673523,0.22700843214988708,0.1777619570493698,0.12317550927400589,0.14251810312271118,0.08401566743850708,0.00011866619024658576,0.000474664760986343,0.000474664760986343,0.0,0.0,63.592247009277344,81.2042007446289,56.39395523071289
Green_107.jpg,Green,Green,70.29695129394531,11.094331741333008,67.68368530273438,21.6099796295166,44.946720123291016,11.648650169372559,0.0,0.028236985206604004,0.38125064969062805,0.5421501398086548,0.045692577958106995,0.0021562788169831038,0.0005133997183293104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258958760648966,0.01673683151602745,0.02392442710697651,0.02659410610795021,0.028442345559597015,0.025259267538785934,0.036348700523376465,0.039531778544187546,0.03717014193534851,0.049183692783117294,0.10894342511892319,0.12742581963539124,0.17897114157676697,0.1709621101617813,0.09189855307340622,0.036348700523376465,0.0,0.00020535988733172417,0.007084916345775127,0.03306294232606888,0.08563507348299026,0.1319437325000763,0.23647192120552063,0.17517198622226715,0.12229181826114655,0.12752848863601685,0.07957696169614792,0.0010267994366586208,0.0,0.0,0.0,0.0,63.55728530883789,81.21531677246094,55.91698455810547
Green_108.jpg,Green,Green,71.59629821777344,12.622058868408203,67.85469055175781,20.96906280517578,43.189353942871094,11.697183609008789,0.00033437361707910895,0.057846635580062866,0.2129959911108017,0.6778867840766907,0.04770396649837494,0.002006241586059332,0.0006687472341582179,0.0004458314797375351,0.0,0.00011145786993438378,0.0,0.0,0.0,0.0,0.0,0.0,0.00512706208974123,0.015827016904950142,0.016830138862133026,0.023071778938174248,0.020731164142489433,0.033214446157217026,0.04380294308066368,0.04447168856859207,0.043691486120224,0.05071333050727844,0.06096745282411575,0.11491306126117706,0.22826571762561798,0.2075345516204834,0.08024966716766357,0.01058849785476923,0.0,0.003566651837900281,0.019616585224866867,0.039233170449733734,0.1007579118013382,0.1631743162870407,0.18301382660865784,0.1662951409816742,0.16339723765850067,0.14734730124473572,0.011034329421818256,0.0008916629594750702,0.0012260365765541792,0.0004458314797375351,0.0,0.0,66.09049224853516,81.0646743774414,56.28669738769531
Green_109.jpg,Green,Green,71.89398193359375,11.594884872436523,69.51473236083984,21.141925811767578,42.15542221069336,11.532320022583008,0.0,0.05253058299422264,0.20084752142429352,0.6954505443572998,0.05029183626174927,0.0007995522464625537,7.995522173587233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019189254380762577,0.012552970089018345,0.017750060185790062,0.016550730913877487,0.020948268473148346,0.03198209032416344,0.047093626111745834,0.049412328749895096,0.05117134377360344,0.05452946200966835,0.06428400427103043,0.0761173740029335,0.14791716635227203,0.24730150401592255,0.14144079387187958,0.019029343500733376,0.0,0.005117134191095829,0.023426881060004234,0.054289598017930984,0.11505556851625443,0.11369632929563522,0.2269928902387619,0.19045335054397583,0.1557527780532837,0.10458143800497055,0.009594626724720001,0.0005596865667030215,0.00015991044347174466,0.0003198208869434893,0.0,0.0,66.42981719970703,83.07178497314453,56.4693717956543
